Titik Koordinat,Kondisi,Jenis PJU,Jenis Tiang,Jenis Lampu,Kecamatan,Kondisi_Biner,Latitude,Longitude,index_right,Kecamatan_Final
-7.3182971 108.1530714,Rusak Ringan,PJU Konvensional,Tiang Stang,SON T,Sukaratu,1,-7.3182971,108.1530714,30.0,Sukaratu
-7.2766180 108.1465176,Baik,PJU Konvensional,Tiang Tunggal,SON T,Sukaratu,0,-7.276618,108.1465176,30.0,Sukaratu
-7.2758600 108.1466454,Baik,PJU Konvensional,Tiang Tunggal,LED,Sukaratu,0,-7.27586,108.1466454,30.0,Sukaratu
-7.2774335 108.1428262,Baik,PJU Konvensional,Tiang Tunggal,LED,Sukaratu,0,-7.2774335,108.1428262,30.0,Sukaratu
-7.319696 108.156742,Baik,PJU Konvensional,Tiang Tunggal,LED,Sukaratu,0,-7.319696,108.156742,30.0,Sukaratu
-7.320689 108.158333,Rusak Ringan,PJU Konvensional,Tiang Tunggal,LED,Sukaratu,1,-7.320689,108.158333,30.0,Sukaratu
-7.315189 108.152105,Baik,PJU Konvensional,Tiang Stang,LED,Sukaratu,0,-7.315189,108.152105,30.0,Sukaratu
-7.312626 108.152024,Rusak Berat,PJU Konvensional,Tiang Stang,Mercury,Sukaratu,1,-7.312626,108.152024,30.0,Sukaratu
-7.294060 108.132280,Baik,PJU Konvensional,Tiang Tunggal,SON T,Sukaratu,0,-7.29406,108.13228,30.0,Sukaratu
-7.311283 108.150495,Rusak Berat,PJU Konvensional,Tiang Stang,Mercury,Sukaratu,1,-7.311283,108.150495,30.0,Sukaratu
-7.2818727 108.1358749,Baik,PJU Konvensional,Tiang Tunggal,SON T,Sukaratu,0,-7.2818727,108.1358749,30.0,Sukaratu
-7.297745 108.136474,Baik,PJU Konvensional,Tiang Tunggal,SON T,Sukaratu,0,-7.297745,108.136474,30.0,Sukaratu
-7.313506 108.143508,Baik,PJU Konvensional,Tiang Stang,SON T,Sukaratu,0,-7.313506,108.143508,30.0,Sukaratu
-7.2801469 108.1323096,Baik,PJU Konvensional,Tiang Stang,SON T,Sukaratu,0,-7.2801469,108.1323096,30.0,Sukaratu
-7.291800 108.132090,Baik,PJU Konvensional,Tiang Stang,SON T,Sukaratu,0,-7.2918,108.13209,30.0,Sukaratu
-7.314467 108.144413,Baik,PJU Konvensional,Tiang Tunggal,LED,Sukaratu,0,-7.314467,108.144413,30.0,Sukaratu
-7.287950 108.137133,Baik,PJU Konvensional,Tiang Tunggal,LED,Sukaratu,0,-7.28795,108.137133,30.0,Sukaratu
-7.289013 108.136230,Baik,PJU Konvensional,Tiang Tunggal,SON T,Sukaratu,0,-7.289013,108.13623,30.0,Sukaratu
-7.302266 108.139705,Baik,PJU Konvensional,Tiang Tunggal,LED,Sukaratu,0,-7.302266,108.139705,30.0,Sukaratu
-7.286357 108.137904,Baik,PJU Konvensional,Tiang Tunggal,SON T,Sukaratu,0,-7.286357,108.137904,30.0,Sukaratu
-7.285989 108.137154,Baik,PJU Konvensional,Tiang Tunggal,LED,Sukaratu,0,-7.285989,108.137154,30.0,Sukaratu
-7.2720078 108.1201941,Baik,PJU Konvensional,Tiang Tunggal,SON T,Sukaratu,0,-7.2720078,108.1201941,30.0,Sukaratu
-7.285490 108.135701,Baik,PJU Konvensional,Tiang Tunggal,SON T,Sukaratu,0,-7.28549,108.135701,30.0,Sukaratu
-7.309599 108.141651,Baik,PJU Konvensional,Tiang Tunggal,LED,Sukaratu,0,-7.309599,108.141651,30.0,Sukaratu
-7.2718831 108.1196539,Rusak Ringan,PJU Konvensional,Tiang Tunggal,LED,Sukaratu,1,-7.2718831,108.1196539,30.0,Sukaratu
-7.281985 108.140612,Baik,PJU Konvensional,Tiang Tunggal,SON T,Sukaratu,0,-7.281985,108.140612,30.0,Sukaratu
-7.2718492 108.1186454,Baik,PJU Konvensional,Tiang Stang,SON T,Sukaratu,0,-7.2718492,108.1186454,30.0,Sukaratu
-7.282184 108.141116,Baik,PJU Konvensional,Tiang Tunggal,SON T,Sukaratu,0,-7.282184,108.141116,30.0,Sukaratu
-7.283451 108.139646,Baik,PJU Konvensional,Tiang Tunggal,LED,Sukaratu,0,-7.283451,108.139646,30.0,Sukaratu
-7.283901 108.142392,Baik,PJU Konvensional,Tiang Tunggal,SON T,Sukaratu,0,-7.283901,108.142392,30.0,Sukaratu
-7.284517 108.139030,Baik,PJU Konvensional,Tiang Tunggal,SON T,Sukaratu,0,-7.284517,108.13903,30.0,Sukaratu
-7.282488 108.137763,Baik,PJU Konvensional,Tiang Stang,SON T,Sukaratu,0,-7.282488,108.137763,30.0,Sukaratu
-7.2708082 108.1321661,Baik,PJU Konvensional,Tiang Stang,LED,Sukaratu,0,-7.2708082,108.1321661,30.0,Sukaratu
-7.288539 108.129294,Baik,PJU Konvensional,Tiang Tunggal,SON T,Sukaratu,0,-7.288539,108.129294,30.0,Sukaratu
-7.289091 108.128864,Baik,PJU Konvensional,Tiang Tunggal,SON T,Sukaratu,0,-7.289091,108.128864,30.0,Sukaratu
-7.2718585 108.1359098,Baik,PJU Konvensional,Tiang Stang,SON T,Sukaratu,0,-7.2718585,108.1359098,30.0,Sukaratu
-7.290452 108.128508,Baik,PJU Konvensional,Tiang Tunggal,SON T,Sukaratu,0,-7.290452,108.128508,30.0,Sukaratu
-7.2730441 108.1365934,Baik,PJU Konvensional,Tiang Stang,SON T,Sukaratu,0,-7.2730441,108.1365934,30.0,Sukaratu
-7.287322 108.130003,Baik,PJU Konvensional,Tiang Tunggal,SON T,Sukaratu,0,-7.287322,108.130003,30.0,Sukaratu
-7.2737083 108.1370960,Baik,PJU Konvensional,Tiang Stang,LED,Sukaratu,0,-7.2737083,108.137096,30.0,Sukaratu
-7.286820 108.130446,Baik,PJU Konvensional,Tiang Tunggal,SON T,Sukaratu,0,-7.28682,108.130446,30.0,Sukaratu
-7.308709 108.141235,Baik,PJU Konvensional,Tiang Tunggal,SON T,Sukaratu,0,-7.308709,108.141235,30.0,Sukaratu
-7.274862 108.107018,Baik,PJU Konvensional,Tiang Tunggal,LED,Sukaratu,0,-7.274862,108.107018,30.0,Sukaratu
-7.271650 108.102333,Baik,PJU Konvensional,Tiang Stang,SON T,Sukaratu,0,-7.27165,108.102333,30.0,Sukaratu
-7.272516 108.102511,Baik,PJU Konvensional,Tiang Tunggal,SON T,Sukaratu,0,-7.272516,108.102511,30.0,Sukaratu
-7.266779 108.096041,Baik,PJU Konvensional,Tiang Tunggal,SON T,Sukaratu,0,-7.266779,108.096041,30.0,Sukaratu
-7.267142 108.096575,Baik,PJU Konvensional,Tiang Tunggal,SON T,Sukaratu,0,-7.267142,108.096575,30.0,Sukaratu
-7.310600 108.155815,Rusak Ringan,PJU Konvensional,Tiang Tunggal,LED,Sukaratu,1,-7.3106,108.155815,30.0,Sukaratu
-7.267455 108.097332,Rusak Ringan,PJU Konvensional,Tiang Stang,SON T,Sukaratu,1,-7.267455,108.097332,30.0,Sukaratu
-7.275893 108.146669,Baik,PJU Konvensional,Tiang Tunggal,LED,Sukaratu,0,-7.275893,108.146669,30.0,Sukaratu
-7.2753958 108.1433767,Baik,PJU Konvensional,Tiang Tunggal,SON T,Sukaratu,0,-7.2753958,108.1433767,30.0,Sukaratu
-7.2743285 108.1379718,Rusak Berat,PJU Konvensional,Tiang Stang,Mercury,Sukaratu,1,-7.2743285,108.1379718,30.0,Sukaratu
-7.2743598 108.1379520,Rusak Berat,PJU Konvensional,Tiang Stang,Mercury,Sukaratu,1,-7.2743598,108.137952,30.0,Sukaratu
-7.3293697 108.1492012,Rusak Ringan,PJU Konvensional,Tiang Stang,SON T,Sukaratu,1,-7.3293697,108.1492012,23.0,Singaparna
-7.3293697 108.1492012,Rusak Ringan,PJU Konvensional,Tiang Stang,SON T,Sukaratu,1,-7.3293697,108.1492012,23.0,Singaparna
-7.3192771 108.1434696,Baik,PJU Konvensional,Tiang Tunggal,SON T,Sukaratu,0,-7.3192771,108.1434696,28.0,Padakembang
-7.3177331 108.1432755,Baik,PJU Konvensional,Tiang Tunggal,SON T,Sukaratu,0,-7.3177331,108.1432755,28.0,Padakembang
-7.3144984 108.1443524,Baik,PJU Konvensional,Tiang Tunggal,LED,Sukaratu,0,-7.3144984,108.1443524,30.0,Sukaratu
-7.3217469 108.1334925,Baik,PJU Konvensional,Tiang Tunggal,LED,Sukaratu,0,-7.3217469,108.1334925,28.0,Padakembang
-7.308089 108.156187,Baik,PJU Konvensional,Tiang Stang,SON T,Sukaratu,0,-7.308089,108.156187,30.0,Sukaratu
-7.306844 108.156551,Baik,PJU Konvensional,Tiang Stang,SON T,Sukaratu,0,-7.306844,108.156551,30.0,Sukaratu
-7.303503 108.154357,Baik,PJU Konvensional,Tiang Stang,LED,Sukaratu,0,-7.303503,108.154357,30.0,Sukaratu
-7.301490 108.154917,Baik,PJU Konvensional,Tiang Tunggal,SON T,Sukaratu,0,-7.30149,108.154917,30.0,Sukaratu
-7.298635 108.145373,Baik,PJU Konvensional,Tiang Stang,LED,Sukaratu,0,-7.298635,108.145373,30.0,Sukaratu
-7.301252 108.146485,Rusak Berat,PJU Konvensional,Tiang Stang,Mercury,Sukaratu,1,-7.301252,108.146485,30.0,Sukaratu
-7.294592 108.144912,Rusak Ringan,PJU Konvensional,Tiang Stang,SON T,Sukaratu,1,-7.294592,108.144912,30.0,Sukaratu
-7.294156 108.143084,Rusak Ringan,PJU Konvensional,Tiang Stang,SON T,Sukaratu,1,-7.294156,108.143084,30.0,Sukaratu
-7.304297 108.148181,Rusak Ringan,PJU Konvensional,Tiang Tunggal,SON T,Sukaratu,1,-7.304297,108.148181,30.0,Sukaratu
-7.304562 108.148843,Rusak Berat,PJU Konvensional,Tiang Stang,Mercury,Sukaratu,1,-7.304562,108.148843,30.0,Sukaratu
-7.2718342 108.1196721,Baik,PJU Konvensional,Tiang Tunggal,LED,Sukaratu,0,-7.2718342,108.1196721,30.0,Sukaratu
-7.2966802 108.1210319,Baik,PJU Konvensional,Tiang Tunggal,LED,Sukaratu,0,-7.2966802,108.1210319,28.0,Padakembang
-7.3934177 108.1527022,Baik,PJU Konvensional,Tiang Tunggal,SON T,Tanjungjaya,0,-7.3934177,108.1527022,15.0,Tanjungjaya
-7.3921288 108.1462053,Baik,PJU Konvensional,Tiang Tunggal,SON T,Tanjungjaya,0,-7.3921288,108.1462053,15.0,Tanjungjaya
-7.3910905 108.1467978,Baik,PJU Konvensional,Tiang Tunggal,SON T,Tanjungjaya,0,-7.3910905,108.1467978,15.0,Tanjungjaya
-7.3936069 108.1531306,Baik,PJU Konvensional,Tiang Tunggal,SON T,Tanjungjaya,0,-7.3936069,108.1531306,15.0,Tanjungjaya
-7.402746 108.159288,Rusak Berat,PJU Konvensional,Tiang Stang,Mercury,Tanjungjaya,1,-7.402746,108.159288,15.0,Tanjungjaya
-7.3982257 108.1041605,Rusak Berat,PJU Konvensional,Tiang Stang,Mercury,Tanjungjaya,1,-7.3982257,108.1041605,15.0,Tanjungjaya
-7.3991670 108.1005301,Baik,PJU Konvensional,Tiang Tunggal,SON T,Tanjungjaya,0,-7.399167,108.1005301,15.0,Tanjungjaya
-7.4013963 108.1011578,Baik,PJU Konvensional,Tiang Tunggal,SON T,Tanjungjaya,0,-7.4013963,108.1011578,15.0,Tanjungjaya
-7.4013963 108.1011578,Baik,PJU Konvensional,Tiang Tunggal,SON T,Tanjungjaya,0,-7.4013963,108.1011578,15.0,Tanjungjaya
-7.4156775 108.1132700,Baik,PJU Konvensional,Tiang Tunggal,SON T,Tanjungjaya,0,-7.4156775,108.11327,15.0,Tanjungjaya
-7.4149388 108.1131999,Baik,PJU Konvensional,Tiang Tunggal,SON T,Tanjungjaya,0,-7.4149388,108.1131999,15.0,Tanjungjaya
-7.4183300 108.1088993,Baik,PJU Konvensional,Tiang Tunggal,SON T,Tanjungjaya,0,-7.41833,108.1088993,15.0,Tanjungjaya
-7.4325049 108.1084785,Rusak Ringan,PJU Konvensional,Tiang Tunggal,SON T,Tanjungjaya,1,-7.4325049,108.1084785,15.0,Tanjungjaya
-7.404469 108.138870,Baik,PJU Konvensional,Tiang Tunggal,LED,Tanjungjaya,0,-7.404469,108.13887,15.0,Tanjungjaya
-7.4133585 108.1172011,Baik,PJU Konvensional,Tiang Stang,SON T,Tanjungjaya,0,-7.4133585,108.1172011,15.0,Tanjungjaya
-7.405603 108.141303,Baik,PJU Konvensional,Tiang Tunggal,LED,Tanjungjaya,0,-7.405603,108.141303,15.0,Tanjungjaya
-7.401788 108.155973,Baik,PJU Konvensional,Tiang Tunggal,SON T,Mangunreja,0,-7.401788,108.155973,15.0,Tanjungjaya
-7.387922 108.139021,Baik,PJU Konvensional,Tiang Tunggal,SON T,Tanjungjaya,0,-7.387922,108.139021,15.0,Tanjungjaya
-7.391543 108.135512,Baik,PJU Konvensional,Tiang Stang,SON T,Tanjungjaya,0,-7.391543,108.135512,15.0,Tanjungjaya
-7.386478 108.136528,Rusak Berat,PJU Konvensional,Tiang Stang,Mercury,Tanjungjaya,1,-7.386478,108.136528,15.0,Tanjungjaya
-7.4422176 108.1340242,Baik,PJU Konvensional,Tiang Tunggal,SON T,Tanjungjaya,0,-7.4422176,108.1340242,15.0,Tanjungjaya
-7.4409706 108.1350780,Baik,PJU Konvensional,Tiang Stang,SON T,Tanjungjaya,0,-7.4409706,108.135078,15.0,Tanjungjaya
-7.388318 108.123634,Baik,PJU Konvensional,Tiang Stang,SON T,Tanjungjaya,0,-7.388318,108.123634,15.0,Tanjungjaya
-7.4384034 108.1313202,Baik,PJU Konvensional,Tiang Tunggal,LED,Tanjungjaya,0,-7.4384034,108.1313202,15.0,Tanjungjaya
-7.388463 108.121091,Baik,PJU Konvensional,Tiang Tunggal,SON T,Tanjungjaya,0,-7.388463,108.121091,15.0,Tanjungjaya
-7.4427150 108.1039570,Baik,PJU Konvensional,Tiang Tunggal,SON T,Tanjungjaya,0,-7.442715,108.103957,15.0,Tanjungjaya
-7.383836 108.126754,Baik,PJU Solar Cell,Tiang Tunggal,LED,Tanjungjaya,0,-7.383836,108.126754,15.0,Tanjungjaya
-7.4455042 108.1199500,Baik,PJU Konvensional,Tiang Tunggal,LED,Tanjungjaya,0,-7.4455042,108.11995,15.0,Tanjungjaya
-7.4459560 108.1204030,Rusak Ringan,PJU Konvensional,Tiang Stang,SON T,Tanjungjaya,1,-7.445956,108.120403,15.0,Tanjungjaya
-7.4492529 108.1207630,Baik,PJU Konvensional,Tiang Tunggal,LED,Tanjungjaya,0,-7.4492529,108.120763,15.0,Tanjungjaya
-7.403985 108.117621,Rusak Ringan,PJU Konvensional,Tiang Stang,SON T,Tanjungjaya,1,-7.403985,108.117621,15.0,Tanjungjaya
-7.406837 108.112976,Rusak Ringan,PJU Konvensional,Tiang Stang,SON T,Tanjungjaya,1,-7.406837,108.112976,15.0,Tanjungjaya
-7.382551 108.119205,Baik,PJU Konvensional,Tiang Tunggal,SON T,Tanjungjaya,0,-7.382551,108.119205,15.0,Tanjungjaya
-7.383216 108.115488,Baik,PJU Konvensional,Tiang Tunggal,LED,Tanjungjaya,0,-7.383216,108.115488,15.0,Tanjungjaya
-7.384166 108.112220,Baik,PJU Konvensional,Tiang Tunggal,SON T,Tanjungjaya,0,-7.384166,108.11222,15.0,Tanjungjaya
-7.386842 108.109889,Baik,PJU Konvensional,Tiang Tunggal,SON T,Tanjungjaya,0,-7.386842,108.109889,15.0,Tanjungjaya
-7.456860 108.114819,Rusak Berat,PJU Konvensional,Tiang Stang,Mercury,Tanjungjaya,1,-7.45686,108.114819,15.0,Tanjungjaya
-7.386314 108.109963,Baik,PJU Konvensional,Tiang Tunggal,SON T,Tanjungjaya,0,-7.386314,108.109963,15.0,Tanjungjaya
-7.444278 108.111047,Baik,PJU Konvensional,Tiang Tunggal,SON T,Tanjungjaya,0,-7.444278,108.111047,15.0,Tanjungjaya
-7.444748 108.111111,Baik,PJU Konvensional,Tiang Tunggal,SON T,Tanjungjaya,0,-7.444748,108.111111,15.0,Tanjungjaya
-7.445355 108.115253,Rusak Berat,PJU Konvensional,Tiang Stang,Mercury,Tanjungjaya,1,-7.445355,108.115253,15.0,Tanjungjaya
-7.449052 108.116195,Baik,PJU Konvensional,Tiang Tunggal,LED,Tanjungjaya,0,-7.449052,108.116195,15.0,Tanjungjaya
-7.451328 108.107821,Baik,PJU Konvensional,Tiang Tunggal,LED,Tanjungjaya,0,-7.451328,108.107821,11.0,Sodonghilir
-7.448884 108.116437,Baik,PJU Konvensional,Tiang Tunggal,SON T,Tanjungjaya,0,-7.448884,108.116437,15.0,Tanjungjaya
-7.453957 108.108815,Baik,PJU Konvensional,Tiang Tunggal,SON T,Tanjungjaya,0,-7.453957,108.108815,11.0,Sodonghilir
-7.454935 108.109565,Baik,PJU Konvensional,Tiang Tunggal,LED,Tanjungjaya,0,-7.454935,108.109565,11.0,Sodonghilir
-7.402961 108.138584,Baik,PJU Konvensional,Tiang Tunggal,SON T,Tanjungjaya,0,-7.402961,108.138584,15.0,Tanjungjaya
-7.403108 108.139493,Rusak Berat,PJU Konvensional,Tiang Tunggal,SON T,Tanjungjaya,1,-7.403108,108.139493,15.0,Tanjungjaya
-7.405825 108.139577,Baik,PJU Konvensional,Tiang Tunggal,SON T,Tanjungjaya,0,-7.405825,108.139577,15.0,Tanjungjaya
-7.408709 108.137113,Baik,PJU Konvensional,Tiang Stang,LED,Tanjungjaya,0,-7.408709,108.137113,15.0,Tanjungjaya
-7.383959 108.126788,Baik,PJU Konvensional,Tiang Tunggal,SON T,Tanjungjaya,0,-7.383959,108.126788,15.0,Tanjungjaya
-7.3958558 108.1461726,Baik,PJU Konvensional,Tiang Tunggal,SON T,Tanjungjaya,0,-7.3958558,108.1461726,15.0,Tanjungjaya
-7.386876 108.109551,Baik,PJU Konvensional,Tiang Stang,SON T,Tanjungjaya,0,-7.386876,108.109551,15.0,Tanjungjaya
-7.4161480 108.1136270,Baik,PJU Konvensional,Tiang Tunggal,SON T,Tanjungjaya,0,-7.416148,108.113627,15.0,Tanjungjaya
-7.4076336 108.1030209,Baik,PJU Konvensional,Tiang Tunggal,SON T,Tanjungjaya,0,-7.4076336,108.1030209,15.0,Tanjungjaya
-7.4062176 108.1175947,Rusak Berat,PJU Konvensional,Tiang Stang,Mercury,Tanjungjaya,1,-7.4062176,108.1175947,15.0,Tanjungjaya
-7.4424680 108.1119020,Baik,PJU Konvensional,Tiang Tunggal,SON T,Tanjungjaya,0,-7.442468,108.111902,15.0,Tanjungjaya
-7.4341982 108.1132311,Baik,PJU Konvensional,Tiang Tunggal,LED,Tanjungjaya,0,-7.4341982,108.1132311,15.0,Tanjungjaya
-7.399962 108.153169,Baik,PJU Konvensional,Tiang Tunggal,LED,Tanjungjaya,0,-7.399962,108.153169,15.0,Tanjungjaya
-7.3742499 108.1195624,Baik,PJU Konvensional,Tiang Tunggal,SON T,Tanjungjaya,0,-7.3742499,108.1195624,24.0,Mangunreja
-7.3984279 108.1580887,Baik,PJU Konvensional,Tiang Tunggal,SON T,Tanjungjaya,0,-7.3984279,108.1580887,15.0,Tanjungjaya
-7.4625157 108.0069462,Baik,PJU Konvensional,Tiang Tunggal,SON T,Taraju,0,-7.4625157,108.0069462,12.0,Taraju
-7.4626563 108.0049989,Rusak Berat,PJU Konvensional,Tiang Stang,Mercury,Taraju,1,-7.4626563,108.0049989,12.0,Taraju
-7.4428955 108.0221694,Rusak Berat,PJU Konvensional,Tiang Tunggal,Mercury,Taraju,1,-7.4428955,108.0221694,12.0,Taraju
-7.4425773 108.0225674,Baik,PJU Konvensional,Tiang Tunggal,LED,Taraju,0,-7.4425773,108.0225674,12.0,Taraju
-7.4423114 108.0228597,Baik,PJU Konvensional,Tiang Stang,LED,Taraju,0,-7.4423114,108.0228597,12.0,Taraju
-7.4238237 108.0006282,Baik,PJU Konvensional,Tiang Tunggal,LED,Taraju,0,-7.4238237,108.0006282,12.0,Taraju
-7.4237326 108.0003764,Baik,PJU Konvensional,Tiang Stang,SON T,Taraju,0,-7.4237326,108.0003764,12.0,Taraju
-7.4235025 108.0000103,Baik,PJU Konvensional,Tiang Stang,SON T,Taraju,0,-7.4235025,108.0000103,12.0,Taraju
-7.4324760 108.0289219,Baik,PJU Konvensional,Tiang Tunggal,SON T,Taraju,0,-7.432476,108.0289219,12.0,Taraju
-7.4355503 108.0290003,Baik,PJU Konvensional,Tiang Tunggal,SON T,Taraju,0,-7.4355503,108.0290003,12.0,Taraju
-7.4603023 107.9867830,Baik,PJU Konvensional,Tiang Tunggal,SON T,Taraju,0,-7.4603023,107.986783,12.0,Taraju
-7.4590593 107.9816194,Baik,PJU Konvensional,Tiang Tunggal,SON T,Taraju,0,-7.4590593,107.9816194,12.0,Taraju
-7.4587019 107.9803856,Baik,PJU Konvensional,Tiang Tunggal,SON T,Taraju,0,-7.4587019,107.9803856,12.0,Taraju
-7.4602165 107.9796708,Baik,PJU Konvensional,Tiang Tunggal,SON T,Taraju,0,-7.4602165,107.9796708,12.0,Taraju
-7.4597544 107.9788511,Baik,PJU Konvensional,Tiang Tunggal,SON T,Taraju,0,-7.4597544,107.9788511,12.0,Taraju
-7.3799763 108.0520462,Rusak Ringan,PJU Konvensional,Tiang Stang,SON T,Taraju,1,-7.3799763,108.0520462,24.0,Mangunreja
-7.4209801 107.9994360,Baik,PJU Konvensional,Tiang Tunggal,SON T,Taraju,0,-7.4209801,107.999436,12.0,Taraju
-7.4307738 108.0125473,Baik,PJU Konvensional,Tiang Tunggal,LED,Taraju,0,-7.4307738,108.0125473,12.0,Taraju
-7.4307562 108.0122281,Baik,PJU Konvensional,Tiang Tunggal,LED,Taraju,0,-7.4307562,108.0122281,12.0,Taraju
-7.4350456 108.0386757,Baik,PJU Konvensional,Tiang Tunggal,SON T,Taraju,0,-7.4350456,108.0386757,12.0,Taraju
-7.4522433 108.0318314,Baik,PJU Konvensional,Tiang Tunggal,LED,Taraju,0,-7.4522433,108.0318314,12.0,Taraju
-7.4507217 108.0311877,Baik,PJU Konvensional,Tiang Stang,LED,Taraju,0,-7.4507217,108.0311877,12.0,Taraju
-7.156800 108.158400,Baik,PJU Konvensional,Tiang Stang,LED,Ciawi,0,-7.1568,108.1584,38.0,Sukaresik
-7.156800 108.158800,Baik,PJU Konvensional,Tiang Stang,SON T,Ciawi,0,-7.1568,108.1588,38.0,Sukaresik
-7.156900 108.159400,Baik,PJU Konvensional,Tiang Stang,SON T,Ciawi,0,-7.1569,108.1594,38.0,Sukaresik
-7.156400 108.160500,Baik,PJU Konvensional,Tiang Stang,Mercury,Sukaresik,0,-7.1564,108.1605,38.0,Sukaresik
-7.150734 108.198527,Baik,PJU Konvensional,Tiang Stang,SON T,Sukaresik,0,-7.150734,108.198527,38.0,Sukaresik
-7.142246 108.200153,Baik,PJU Konvensional,Tiang Stang,Mercury,Sukaresik,0,-7.142246,108.200153,38.0,Sukaresik
-7.143681 108.199941,Baik,PJU Konvensional,Tiang Tunggal,SON T,Sukaresik,0,-7.143681,108.199941,38.0,Sukaresik
-7.1586605 108.1944279,Baik,PJU Konvensional,Tiang Stang,LED,Sukaresik,0,-7.1586605,108.1944279,38.0,Sukaresik
-7.1577763 108.1936662,Baik,PJU Konvensional,Tiang Stang,SON T,Sukaratu,0,-7.1577763,108.1936662,38.0,Sukaresik
-7.1577763 108.1936662,Baik,PJU Konvensional,Tiang Stang,SON T,Sukaratu,0,-7.1577763,108.1936662,38.0,Sukaresik
-7.1567131 108.1885710,Baik,PJU Konvensional,Tiang Stang,LED,Sukaratu,0,-7.1567131,108.188571,38.0,Sukaresik
-7.1585457 108.1859300,Baik,PJU Konvensional,Tiang Stang,LED,Sukaratu,0,-7.1585457,108.18593,38.0,Sukaresik
-7.1592749 108.1864094,Baik,PJU Konvensional,Tiang Stang,SON T,Sukaresik,0,-7.1592749,108.1864094,38.0,Sukaresik
-7.1592749 108.1864094,Baik,PJU Konvensional,Tiang Stang,LED,Sukaresik,0,-7.1592749,108.1864094,38.0,Sukaresik
-7.1623338 108.1849855,Baik,PJU Konvensional,Tiang Tunggal,Mercury,Sukaresik,0,-7.1623338,108.1849855,38.0,Sukaresik
-7.167300 108.162100,Baik,PJU Konvensional,Tiang Tunggal,SON T,Sukaresik,0,-7.1673,108.1621,38.0,Sukaresik
-7.169400 108.167900,Baik,PJU Konvensional,Tiang Tunggal,SON T,Sukaresik,0,-7.1694,108.1679,38.0,Sukaresik
-7.169100 108.172100,Baik,PJU Konvensional,Tiang Tunggal,SON T,Sukaresik,0,-7.1691,108.1721,38.0,Sukaresik
-7.169100 108.171300,Baik,PJU Konvensional,Tiang Stang,SON T,Sukaresik,0,-7.1691,108.1713,38.0,Sukaresik
-7.171100 108.170200,Baik,PJU Konvensional,Tiang Stang,SON T,Sukaresik,0,-7.1711,108.1702,38.0,Sukaresik
-7.165700 108.177100,Baik,PJU Konvensional,Tiang Tunggal,SON T,Sukaresik,0,-7.1657,108.1771,38.0,Sukaresik
-7.159300 108.176100,Baik,PJU Konvensional,Tiang Tunggal,LED,Sukaratu,0,-7.1593,108.1761,38.0,Sukaresik
-7.159500 108.171800,Baik,PJU Konvensional,Tiang Tunggal,LED,Sukaresik,0,-7.1595,108.1718,38.0,Sukaresik
-7.1697583 108.1822188,Baik,PJU Konvensional,Tiang Tunggal,SON T,Sukaresik,0,-7.1697583,108.1822188,38.0,Sukaresik
-7.1693522 108.1803094,Baik,PJU Konvensional,Tiang Tunggal,SON T,Sukaresik,0,-7.1693522,108.1803094,38.0,Sukaresik
-7.1690907 108.1791363,Baik,PJU Konvensional,Tiang Tunggal,SON T,Sukaresik,0,-7.1690907,108.1791363,38.0,Sukaresik
-7.1690634 108.1786756,Baik,PJU Konvensional,Tiang Tunggal,Mercury,Sukaresik,0,-7.1690634,108.1786756,38.0,Sukaresik
-7.1733400 108.1808713,Baik,PJU Konvensional,Tiang Stang,SON T,Sukaresik,0,-7.17334,108.1808713,38.0,Sukaresik
-7.1743549 108.1804781,Baik,PJU Konvensional,Tiang Stang,SON T,Sukaresik,0,-7.1743549,108.1804781,38.0,Sukaresik
-7.1739125 108.1884892,Baik,PJU Konvensional,Tiang Tunggal,LED,Sukaresik,0,-7.1739125,108.1884892,38.0,Sukaresik
-7.1762211 108.1892164,Baik,PJU Konvensional,Tiang Tunggal,SON T,Sukaresik,0,-7.1762211,108.1892164,38.0,Sukaresik
-7.1493040 108.1737008,Baik,PJU Konvensional,Tiang Stang,SON T,Sukaresik,0,-7.149304,108.1737008,38.0,Sukaresik
-7.1495864 108.1741735,Rusak Ringan,PJU Konvensional,Tiang Tunggal,SON T,Sukaresik,1,-7.1495864,108.1741735,38.0,Sukaresik
-7.1501942 108.1747767,Rusak Ringan,PJU Konvensional,Tiang Tunggal,SON T,Sukaresik,1,-7.1501942,108.1747767,38.0,Sukaresik
-7.1497364 108.1765731,Baik,PJU Konvensional,Tiang Tunggal,SON T,Sukaresik,0,-7.1497364,108.1765731,38.0,Sukaresik
-7.1493791 108.1777167,Baik,PJU Konvensional,Tiang Stang,SON T,Sukaresik,0,-7.1493791,108.1777167,38.0,Sukaresik
-7.1506330 108.1747140,Baik,PJU Konvensional,Tiang Stang,SON T,Sukaresik,0,-7.150633,108.174714,38.0,Sukaresik
-7.1520571 108.1751033,Baik,PJU Konvensional,Tiang Stang,SON T,Sukaresik,0,-7.1520571,108.1751033,38.0,Sukaresik
-7.1592823 108.1761775,Baik,PJU Konvensional,Tiang Tunggal,LED,Sukaratu,0,-7.1592823,108.1761775,38.0,Sukaresik
-7.1596612 108.1727308,Baik,PJU Konvensional,Tiang Stang,LED,Sukaresik,0,-7.1596612,108.1727308,38.0,Sukaresik
